event,scenario,step,fire_p1_mean,fire_p1_sd,pii_p1_mean,pii_p1_sd,fire_p2_mean,fire_p2_sd,pii_p2_mean,pii_p2_sd,fire_p3_mean,fire_p3_sd,pii_p3_mean,pii_p3_sd,fire_p4_mean,fire_p4_sd,pii_p4_mean,pii_p4_sd
179,S1 wind +20%,4,-94.76388549804688,3.7097067832946777,-0.13753609359264374,0.04507685825228691,-94.02507781982422,1.0136066675186157,-0.4565011262893677,0.04364190250635147,-94.46344757080078,0.4201972186565399,-0.331496924161911,0.014768778346478939,-94.4814682006836,0.8978905081748962,-0.16564901173114777,0.006590848322957754
179,S1 wind +20%,5,-95.74471282958984,1.581741452217102,-0.1896182894706726,0.0365087129175663,-85.39664459228516,1.5855703353881836,-0.11502190679311752,0.032086700201034546,-85.6167221069336,1.0583561658859253,-0.045685142278671265,0.015617720782756805,-88.72257232666016,0.8655287027359009,0.023226700723171234,0.01172603853046894
179,S1 wind +20%,6,-89.56695556640625,0.40953800082206726,-0.08605706691741943,0.05264462158083916,-92.7392578125,0.6422209143638611,-0.07233425974845886,0.042698055505752563,-90.46967315673828,0.8242446184158325,-0.03257400542497635,0.021566500887274742,-91.71086883544922,0.22797080874443054,-0.15777917206287384,0.02614530734717846
179,S1 wind +20%,7,-89.6554183959961,0.9926765561103821,-0.095159150660038,0.025350729003548622,-92.3622055053711,0.6068083643913269,-0.140879824757576,0.055411238223314285,-90.88947296142578,0.3249938488006592,-0.2719181478023529,0.017522450536489487,-91.74390411376953,1.11795175075531,-0.21071480214595795,0.026241790503263474
179,S1 wind +20%,8,-90.15670776367188,0.3838461935520172,-0.08730456978082657,0.03762334957718849,-92.8204574584961,1.6290733814239502,-0.3222139775753021,0.024027738720178604,-87.93795776367188,1.3848505020141602,-0.20133817195892334,0.020746754482388496,-90.77141571044922,1.0469621419906616,-0.09067512303590775,0.019827432930469513
179,S1 wind +20%,9,-89.15140533447266,1.6395528316497803,-0.0755024254322052,0.027917830273509026,-87.4067153930664,1.0045149326324463,-0.03208085894584656,0.04002757370471954,-84.08565521240234,2.4683685302734375,0.0709257498383522,0.027726832777261734,-89.43950653076172,0.9765915870666504,0.16246671974658966,0.07882430404424667
179,S1 wind +20%,10,-90.38150787353516,0.5361449718475342,-0.14165359735488892,0.01031581498682499,-94.10407257080078,1.4400417804718018,-0.07708287239074707,0.027645664289593697,-87.402099609375,0.4052039682865143,-0.001942387199960649,0.013635076582431793,-89.6407241821289,1.1211599111557007,0.05863669514656067,0.022355327382683754
179,S1 wind +20%,11,-87.9826889038086,1.3378839492797852,-0.04199739173054695,0.0020719461608678102,-92.53033447265625,0.8101748824119568,0.0179364662617445,0.05518446862697601,-86.47135162353516,0.7361427545547485,0.27475330233573914,0.04595942050218582,-86.2115707397461,1.2607295513153076,0.3711124658584595,0.08664426952600479
179,S1 wind +20%,12,-92.34427642822266,0.5428175926208496,-0.09866201132535934,0.012870282866060734,-85.21932220458984,2.823728084564209,-0.27038636803627014,0.020647607743740082,-84.39547729492188,2.0920960903167725,0.43856576085090637,0.04588200896978378,-91.18475341796875,0.9787702560424805,0.2089628428220749,0.03087173029780388
179,S1 wind +20%,13,-90.57027435302734,0.26161086559295654,-0.12615980207920074,0.03040049597620964,-88.6473159790039,1.3636894226074219,-0.015839820727705956,0.031002769246697426,-82.82400512695312,2.195859432220459,0.5100908875465393,0.030296970158815384,-87.86869049072266,0.38417965173721313,0.2684740126132965,0.06059161201119423
179,S1 wind +20%,14,-87.33892822265625,1.2028955221176147,-0.06378579139709473,0.00653866957873106,-95.0248794555664,1.145627498626709,-0.0946786180138588,0.0295109786093235,-86.6368408203125,1.680163025856018,0.40455707907676697,0.011417711153626442,-90.50421142578125,0.7088329195976257,0.16146032512187958,0.03642459586262703
179,S1 wind +20%,15,-87.737060546875,1.2856720685958862,-0.06091293692588806,0.04317869618535042,-87.99089813232422,1.538586974143982,-0.09132065623998642,0.05143521726131439,-84.8705062866211,0.7678777575492859,-0.09304248541593552,0.03666754066944122,-91.050537109375,0.5187109708786011,0.061518266797065735,0.017453275620937347
179,S1 wind +20%,16,-90.4167251586914,1.1040472984313965,-0.07288441061973572,0.031609900295734406,-88.7016830444336,1.8460832834243774,-0.32476961612701416,0.029746834188699722,-83.74851989746094,1.545906901359558,0.4535442888736725,0.043914858251810074,-90.28466033935547,0.5976949334144592,0.12398078292608261,0.039488814771175385
179,S1 wind +20%,17,-97.49419403076172,3.026867151260376,-0.22631867229938507,0.02059447579085827,-88.42611694335938,1.157050371170044,-0.06588488817214966,0.03841659799218178,-89.7106704711914,1.4197406768798828,-0.10346075892448425,0.01829354651272297,-92.0842514038086,0.5916791558265686,-0.08017504960298538,0.030776938423514366
179,S1 wind +20%,18,-88.08870697021484,1.2921783924102783,-0.056495994329452515,0.007989318110048771,-86.5865478515625,1.6873080730438232,-0.07410340011119843,0.049746010452508926,-89.41412353515625,2.024221658706665,-0.12769360840320587,0.012922687456011772,-91.61737823486328,0.9734102487564087,-0.11263371258974075,0.015114073641598225
179,S1 wind +20%,19,-91.16671752929688,1.927369475364685,-0.09061986953020096,0.018618114292621613,-85.39836883544922,1.932950735092163,-0.24956084787845612,0.007994892075657845,-91.11621856689453,0.4734106659889221,-0.34466561675071716,0.028404802083969116,-93.15619659423828,0.7878310084342957,-0.17285944521427155,0.01643279194831848
179,S1 wind +20%,20,-92.1629409790039,2.537097930908203,-0.12931285798549652,0.023367922753095627,-87.6635513305664,0.9946455955505371,-0.28481048345565796,0.02006479911506176,-94.86666107177734,0.8595193028450012,-0.3211177885532379,0.028726700693368912,-93.35211181640625,0.974107563495636,-0.09731742739677429,0.008873368613421917
179,S1 wind +20%,21,-77.82254791259766,1.1163519620895386,0.03940137103199959,0.05637047067284584,-104.0469741821289,1.616406798362732,-0.18174172937870026,0.01351687777787447,-85.43539428710938,1.055105209350586,-0.14399956166744232,0.012275823391973972,-90.3170394897461,1.283607840538025,-0.08249642699956894,0.0409001000225544
179,S1 wind +20%,22,-90.8351821899414,2.4153902530670166,-0.05658945441246033,0.014734885655343533,-91.11348724365234,0.20804820954799652,0.002774832770228386,0.004690039437264204,-90.50079345703125,0.5513004064559937,-0.0870729312300682,0.029753832146525383,-93.20636749267578,0.03899433836340904,-0.14330138266086578,0.009330062195658684
179,S2 heatwave +5K,0,-89.1733169555664,0.5097424983978271,-0.08099011331796646,0.02057705447077751,-89.80107879638672,1.433984398841858,-0.048324406147003174,0.04477420449256897,-87.98208618164062,0.8522859215736389,-0.04389914870262146,0.03758816793560982,-91.96898651123047,0.22564271092414856,0.08043894916772842,0.012952667661011219
179,S2 heatwave +5K,1,-98.96658325195312,0.8439598083496094,-0.23267602920532227,0.01017222460359335,-86.0279769897461,1.1682417392730713,-0.23341630399227142,0.012062669731676579,-94.34320068359375,0.1464618742465973,0.2861833870410919,0.01569932885468006,-93.88033294677734,0.5976119637489319,-0.12234718352556229,0.014524238184094429
179,S2 heatwave +5K,2,-89.5863265991211,0.7248868942260742,-0.07465136051177979,0.04634847864508629,-93.01077270507812,0.35972675681114197,-0.10792997479438782,0.04312165454030037,-88.32000732421875,0.3148850202560425,-0.06422384828329086,0.03621498867869377,-92.59056854248047,0.5392661094665527,-0.24175025522708893,0.03432276099920273
179,S2 heatwave +5K,3,-90.51024627685547,1.121196985244751,-0.11473015695810318,0.016967767849564552,-90.38646697998047,0.4455018639564514,-0.17478995025157928,0.006192468106746674,-90.93438720703125,0.9281806349754333,-0.28117135167121887,0.014782770536839962,-94.335205078125,0.7594921588897705,-0.22862191498279572,0.01931873895227909
179,S2 heatwave +5K,4,-101.51139068603516,0.5744637250900269,-0.24891610443592072,0.021344656124711037,-94.98041534423828,0.48499372601509094,-0.4707674980163574,0.03575870394706726,-95.80728149414062,0.9807562828063965,-0.3508554697036743,0.014409065246582031,-96.07003021240234,0.15976448357105255,-0.2115515023469925,0.02144589088857174
179,S2 heatwave +5K,5,-96.07485961914062,0.9010059237480164,-0.20072078704833984,0.03254948556423187,-86.93630981445312,2.1210217475891113,-0.1924300342798233,0.024120502173900604,-86.19127655029297,0.7813456654548645,-0.031375933438539505,0.01403272245079279,-91.9871597290039,0.9822793006896973,-0.037863124161958694,0.01602570340037346
179,S2 heatwave +5K,6,-89.75314331054688,0.41712719202041626,-0.09664902091026306,0.039344098418951035,-94.48931121826172,1.0321165323257446,-0.1539289951324463,0.008146459236741066,-91.16845703125,0.8631903529167175,-0.11318245530128479,0.018523702397942543,-91.5821533203125,0.5645048022270203,-0.21502584218978882,0.03316054865717888
179,S2 heatwave +5K,7,-90.09432220458984,0.7258486747741699,-0.111490398645401,0.014452178031206131,-91.58447265625,0.06986599415540695,-0.19962173700332642,0.015933379530906677,-91.22674560546875,0.38444218039512634,-0.2870118319988251,0.015409262850880623,-92.78414916992188,0.7233438491821289,-0.22670374810695648,0.019212091341614723
179,S2 heatwave +5K,8,-90.63055419921875,0.23432722687721252,-0.13212305307388306,0.03289832919836044,-91.64287567138672,1.3879097700119019,-0.36135730147361755,0.020040065050125122,-88.6339111328125,1.570847988128662,-0.2025948017835617,0.020715991035103798,-91.4618148803711,1.0103389024734497,-0.12260505557060242,0.02729029208421707
179,S2 heatwave +5K,9,-89.22530364990234,1.035895824432373,-0.08411660045385361,0.022054070606827736,-89.0094223022461,1.284684419631958,-0.08862614631652832,0.033349018543958664,-86.24040985107422,2.1222574710845947,0.05590279772877693,0.030467724427580833,-90.94336700439453,1.4194427728652954,-0.11073017865419388,0.07450150698423386
179,S2 heatwave +5K,10,-91.5850830078125,0.4331571161746979,-0.13360267877578735,0.009965700097382069,-94.8134765625,1.271835446357727,-0.0953664556145668,0.02714552916586399,-89.45502471923828,0.3127968907356262,-0.11993151903152466,0.019077813252806664,-88.8193359375,0.8639304041862488,-0.06339003890752792,0.008604070171713829
179,S2 heatwave +5K,11,-89.18255615234375,1.4862943887710571,-0.03477809205651283,0.01220723893493414,-89.71428680419922,0.897191047668457,-0.032020580023527145,0.05399255454540253,-89.53934478759766,0.15842224657535553,-0.08926531672477722,0.03903752192854881,-86.52926635742188,1.5896008014678955,-0.06080774962902069,0.026136571541428566
179,S2 heatwave +5K,12,-92.5382080078125,0.1662168651819229,-0.09708703309297562,0.01873980276286602,-90.22915649414062,1.3845030069351196,-0.2663770914077759,0.024275770410895348,-89.3407974243164,0.8366082906723022,-0.1681663542985916,0.02890670858323574,-91.77629852294922,0.6239769458770752,-0.010981317609548569,0.012974794022738934
179,S2 heatwave +5K,13,-91.27951049804688,0.8649692535400391,-0.10977098345756531,0.02617453783750534,-89.993408203125,1.5989323854446411,-0.04631234332919121,0.03767576441168785,-84.5113525390625,2.8554766178131104,0.5222989916801453,0.029485616832971573,-88.48937225341797,0.8641253113746643,0.1524605005979538,0.03388440981507301
179,S2 heatwave +5K,14,-90.2315902709961,0.4971825182437897,-0.08007731288671494,0.008975260891020298,-95.32733154296875,1.5260767936706543,-0.10340837389230728,0.02785412035882473,-89.96591186523438,0.6733970642089844,-0.0860767737030983,0.039708055555820465,-89.5931167602539,0.7154359817504883,-0.05717577412724495,0.006795707158744335
179,S2 heatwave +5K,15,-90.43023681640625,1.2442933320999146,-0.07264915853738785,0.020158253610134125,-85.95581817626953,1.2491999864578247,-0.07750425487756729,0.043977390974760056,-88.16419219970703,0.7617017030715942,-0.25573667883872986,0.047712668776512146,-90.29833984375,0.4970739185810089,-0.15105943381786346,0.018648630008101463
179,S2 heatwave +5K,16,-89.69730377197266,1.4883962869644165,-0.09164627641439438,0.02260727435350418,-93.21404266357422,1.0412113666534424,-0.33497023582458496,0.01931888423860073,-86.33592987060547,1.3078306913375854,0.4160957634449005,0.033342503011226654,-91.12860107421875,0.45811131596565247,-0.02605217695236206,0.018990090116858482
179,S2 heatwave +5K,17,-97.34236907958984,3.1097803115844727,-0.24987231194972992,0.03773970901966095,-88.9498519897461,1.49281644821167,-0.12777680158615112,0.04741675406694412,-91.40657806396484,1.7187129259109497,-0.13148830831050873,0.01642344892024994,-93.8608627319336,0.5819127559661865,-0.13516832888126373,0.022597696632146835
179,S2 heatwave +5K,18,-89.72030639648438,1.5387591123580933,-0.10556966811418533,0.01748962141573429,-87.74109649658203,1.346807599067688,-0.17099083960056305,0.016330227255821228,-89.7939224243164,1.9001595973968506,-0.14394016563892365,0.012962372042238712,-92.62698364257812,0.5070989727973938,-0.18503619730472565,0.026213426142930984
179,S2 heatwave +5K,19,-91.0465316772461,1.149330735206604,-0.1283540427684784,0.017342370003461838,-87.94088745117188,1.4760420322418213,-0.2425290197134018,0.00866928230971098,-91.58187866210938,0.8325200080871582,-0.35132908821105957,0.02972491644322872,-92.8551025390625,0.5150548219680786,-0.17244593799114227,0.014309857040643692
179,S2 heatwave +5K,20,-98.22097778320312,1.1430827379226685,-0.21724383533000946,0.01624930091202259,-88.68830108642578,1.2611310482025146,-0.34629344940185547,0.01089523732662201,-95.77294921875,0.5191417336463928,-0.318550705909729,0.025076862424612045,-94.31287384033203,0.48787397146224976,-0.14134010672569275,0.006549885496497154
179,S2 heatwave +5K,21,-83.0880355834961,1.5027564764022827,-0.010815668851137161,0.05440143123269081,-104.14339447021484,0.636480987071991,-0.20012442767620087,0.01631130650639534,-87.53282928466797,1.4584698677062988,-0.15687207877635956,0.019071456044912338,-93.2937240600586,0.42779773473739624,-0.09696082025766373,0.021134521812200546
179,S2 heatwave +5K,22,-92.1777572631836,0.9958124160766602,-0.14347483217716217,0.024788714945316315,-94.2844467163086,0.3317100405693054,-0.026341522112488747,0.025053994730114937,-90.77310180664062,0.7126986980438232,-0.12614327669143677,0.02917460910975933,-93.81668853759766,0.10047117620706558,-0.20730948448181152,0.014714455232024193
179,S3 drying RH -30%,0,-88.0566635131836,1.1148220300674438,-0.05236122012138367,0.019387073814868927,-91.42080688476562,1.569467306137085,-0.043434444814920425,0.03277682512998581,-86.80743408203125,0.8587115406990051,-0.04389914870262146,0.03758816793560982,-91.28275299072266,0.7349354028701782,0.10830477625131607,0.013521656394004822
179,S3 drying RH -30%,1,-93.17574310302734,2.6087372303009033,-0.1888573318719864,0.01121167466044426,-85.92850494384766,1.3204394578933716,-0.2007061243057251,0.020676344633102417,-93.18755340576172,0.3701436519622803,0.2814602553844452,0.02114223688840866,-93.13027954101562,0.6237347722053528,-0.127898707985878,0.019920818507671356
179,S3 drying RH -30%,2,-88.51187896728516,1.3183207511901855,-0.06727661937475204,0.047441329807043076,-92.7860107421875,0.10713939368724823,-0.09336600452661514,0.04307464882731438,-88.71402740478516,0.5710561871528625,-0.06302069872617722,0.03452108055353165,-92.56610870361328,0.5351383090019226,-0.23875539004802704,0.03460080549120903
179,S3 drying RH -30%,3,-89.50912475585938,1.7818431854248047,-0.11030308157205582,0.014219283126294613,-90.97295379638672,0.7528206706047058,-0.16416800022125244,0.012669673189520836,-90.8912353515625,1.0060786008834839,-0.28022128343582153,0.015162643976509571,-93.98672485351562,0.9115360975265503,-0.22679726779460907,0.019778676331043243
179,S3 drying RH -30%,4,-94.87295532226562,3.7963669300079346,-0.15732276439666748,0.02845611423254013,-95.53389739990234,0.5602533221244812,-0.4690890312194824,0.03700369596481323,-94.53365325927734,0.4948045611381531,-0.34521666169166565,0.011166884563863277,-95.27770233154297,0.7440206408500671,-0.18521356582641602,0.026218216866254807
179,S3 drying RH -30%,5,-96.17105102539062,1.312376856803894,-0.19616186618804932,0.03423820436000824,-86.68264770507812,2.3010740280151367,-0.1704423427581787,0.02323663793504238,-85.37023162841797,0.4694720208644867,-0.02467796951532364,0.0166197307407856,-90.12779998779297,1.6833012104034424,-0.08101564645767212,0.03955000266432762
179,S3 drying RH -30%,6,-89.40878295898438,0.6653506755828857,-0.09664902091026306,0.039344098418951035,-94.42290496826172,1.4303398132324219,-0.1374477744102478,0.013406326062977314,-90.99114990234375,0.8561042547225952,-0.11299905925989151,0.01839453913271427,-91.4847412109375,0.503417432308197,-0.21646331250667572,0.03314850106835365
179,S3 drying RH -30%,7,-89.8134994506836,1.0547388792037964,-0.111490398645401,0.014452178031206131,-91.51807403564453,0.47508832812309265,-0.1897963434457779,0.026122136041522026,-91.11934661865234,0.48508551716804504,-0.2874033451080322,0.01574060507118702,-92.7945327758789,0.7685714960098267,-0.2281412035226822,0.01954476721584797
179,S3 drying RH -30%,8,-90.23436737060547,0.32683154940605164,-0.11322940140962601,0.05078625679016113,-92.7481460571289,1.6385934352874756,-0.3608728349208832,0.009005925618112087,-87.45925903320312,1.498656988143921,-0.19920051097869873,0.020374367013573647,-91.000732421875,1.0134546756744385,-0.09704776853322983,0.025478269904851913
179,S3 drying RH -30%,9,-89.6197738647461,1.349472999572754,-0.09109527617692947,0.028876323252916336,-88.94659423828125,0.825729250907898,-0.05648994818329811,0.029613155871629715,-84.77665710449219,1.8031063079833984,0.05590279772877693,0.030467724427580833,-90.71512603759766,1.2785048484802246,-0.08647001534700394,0.0669308677315712
179,S3 drying RH -30%,10,-91.24072265625,0.7595884799957275,-0.13360267877578735,0.009965700097382069,-94.74707794189453,1.178848385810852,-0.0749717429280281,0.027773818001151085,-89.29153442382812,0.2199329137802124,-0.11210653930902481,0.017933933064341545,-88.78787994384766,0.867921769618988,-0.06339003890752792,0.008604070171713829
179,S3 drying RH -30%,11,-88.83819580078125,1.8209619522094727,-0.03477809205651283,0.01220723893493414,-89.64788055419922,0.49725866317749023,0.04143662378191948,0.05314766243100166,-89.50577545166016,0.0514211505651474,-0.07416733354330063,0.03474991396069527,-86.52115631103516,1.5550318956375122,-0.06080774962902069,0.026136571541428566
179,S3 drying RH -30%,12,-92.29522705078125,0.23285308480262756,-0.08898093551397324,0.020909003913402557,-86.70726776123047,2.74460768699646,-0.2670198380947113,0.022081619128584862,-87.97454833984375,1.3616389036178589,-0.16037964820861816,0.02589160017669201,-90.92134857177734,0.9386801719665527,-0.010627579875290394,0.03347833827137947
179,S3 drying RH -30%,13,-90.75057220458984,0.5305255055427551,-0.10723522305488586,0.02944575436413288,-90.12837982177734,1.276547908782959,-0.009727216325700283,0.03532739356160164,-83.34832000732422,2.0629591941833496,0.5100086331367493,0.034057874232530594,-89.40709686279297,0.4782542884349823,0.03872574120759964,0.06457068026065826
179,S3 drying RH -30%,14,-88.98494720458984,1.1554023027420044,-0.07356756925582886,0.009495846927165985,-95.26092529296875,1.3483749628067017,-0.08416164666414261,0.03209315240383148,-89.8339614868164,0.6233856678009033,-0.07721862196922302,0.029924588277935982,-89.4957046508789,0.635732114315033,-0.05501636862754822,0.004465581849217415
179,S3 drying RH -30%,15,-89.18358612060547,2.024277448654175,-0.0652744397521019,0.021237583830952644,-85.88941192626953,1.7133296728134155,-0.0716322660446167,0.05027776211500168,-88.16419219970703,0.7617017030715942,-0.2545334994792938,0.04807819426059723,-90.27388763427734,0.5205397009849548,-0.15035243332386017,0.01651027239859104
